X.SXVP1.,X.SXVP1..1,X0,startloc,endloc
AUBP1,JAIP1,902.7920858,49,54
AUBP1,AGRP1,677.7185919,49,55
AUBP1,AGRP2,713.6242647,49,56
AUBP1,GKPP1,248.1679738,49,57
AUBP1,BPCP1,405.156423,49,58
AUBP1,MZUP1,188.4171927,49,59
AUBP1,DELP1,844.3939869,49,60
AUBP1,DELP3,845.6034627,49,61
AUBP1,PGHP1,664.73622,49,62
AUBP1,NJPP1,460.7181485,49,63
AUBP1,AMBP1,961.0125639,49,64
AUBP1,BKSP1,569.2684809,49,65
AUBP1,GAUP1,761.0007609,49,66
KNUP1,SXVP1,1639.028447,50,1
KNUP1,KRIP1,1544.977016,50,2
KNUP1,BLRP2,1523.026807,50,3
KNUP1,MULP1,1467.586677,50,4
KNUP1,BLRP1,1494.877779,50,5
KNUP1,BAGP1,1417.23122,50,6
KNUP1,MAAP1,1468.108529,50,7
KNUP1,GDRP1,1351.757997,50,8
KNUP1,CTAP1,1403.164744,50,9
KNUP1,GTYP1,1282.33828,50,10
KNUP1,KRNP1,1177.62034,50,11
KNUP1,HBXP1,1341.253533,50,12
KNUP1,PGRP1,1092.55319,50,13
KNUP1,VGAP1,1091.037518,50,14
KNUP1,BGMP1,1312.50197,50,15
KNUP1,HYDP1,1033.006693,50,16
KNUP1,HYDP2,996.9082575,50,17
KNUP1,NPWP1,1254.623178,50,18
KNUP1,TPNP1,957.3353423,50,19
KNUP1,SATP1,1008.612508,50,20
KNUP1,SSEP1,1063.622507,50,21
KNUP1,STRP1,1159.351017,50,22
KNUP1,NDCP1,856.4400083,50,23
KNUP1,VTZP1,991.8691951,50,24
KNUP1,ADBP1,770.7123134,50,25
KNUP1,PNQP1,1095.410642,50,26
KNUP1,AWBP1,881.8731687,50,27
KNUP1,MLGP1,760.4752694,50,28
KNUP1,BOMP1,1092.181068,50,29
KNUP1,NAGP1,594.6478742,50,30
KNUP1,DHIP1,837.5697795,50,31
KNUP1,VAPP1,1019.565844,50,32
KNUP1,BAMP1,894.4911493,50,33
KNUP1,RPRP1,567.1265129,50,34
KNUP1,STVP1,952.8839806,50,35
KNUP1,IDRP1,615.9802744,50,36
KNUP1,NURP1,393.5402584,50,37
KNUP1,SBPP1,638.8999569,50,38
KNUP1,BDQP1,857.2071532,50,39
KNUP1,AMDP1,884.7804876,50,40
KNUP1,KDJP1,732.4727509,50,41
KNUP1,BHCP1,842.250592,50,42
KNUP1,KHRP1,734.4330687,50,43
KNUP1,CORP1,611.719765,50,44
KNUP1,JHSP1,220.8150756,50,45
KNUP1,IXWP1,700.322675,50,46
KNUP1,BHLP1,603.3780994,50,47
KNUP1,VNSP1,287.3163387,50,48
KNUP1,AUBP1,422.6161564,50,49
KNUP1,KNUP1,0,50,50
KNUP1,DBDP1,659.9746309,50,51
KNUP1,CCUP1,882.5490803,50,52
KNUP1,SYNP1,266.9234062,50,53
KNUP1,JAIP1,486.1417974,50,54
KNUP1,AGRP1,255.3379787,50,55
KNUP1,AGRP2,291.1185798,50,56
KNUP1,GKPP1,276.7249105,50,57
KNUP1,BPCP1,822.4727513,50,58
KNUP1,MZUP1,482.6987889,50,59
KNUP1,DELP1,425.2964042,50,60
KNUP1,DELP3,434.9413544,50,61
KNUP1,PGHP1,308.6391246,50,62
KNUP1,NJPP1,793.8499136,50,63
KNUP1,AMBP1,570.9701581,50,64
KNUP1,BKSP1,925.3744517,50,65
KNUP1,GAUP1,1122.610199,50,66
DBDP1,SXVP1,1615.816388,51,1
DBDP1,KRIP1,1529.965601,51,2
DBDP1,BLRP2,1530.106913,51,3
DBDP1,MULP1,1450.430401,51,4
DBDP1,BLRP1,1529.906693,51,5
DBDP1,BAGP1,1443.71302,51,6
DBDP1,MAAP1,1371.615613,51,7
DBDP1,GDRP1,1284.061574,51,8
DBDP1,CTAP1,1504.890064,51,9
DBDP1,GTYP1,1347.064204,51,10
DBDP1,KRNP1,1246.494363,51,11
DBDP1,HBXP1,1523.743235,51,12
DBDP1,PGRP1,1069.026449,51,13
DBDP1,VGAP1,1023.645907,51,14
DBDP1,BGMP1,1530.94456,51,15
DBDP1,HYDP1,1127.221596,51,16
DBDP1,HYDP2,1108.338248,51,17
DBDP1,NPWP1,1503.876635,51,18
DBDP1,TPNP1,1064.867603,51,19
DBDP1,SATP1,940.0573963,51,20
DBDP1,SSEP1,1298.234134,51,21
DBDP1,STRP1,1461.059775,51,22
DBDP1,NDCP1,1081.44085,51,23
DBDP1,VTZP1,780.7592162,51,24
DBDP1,ADBP1,949.4090759,51,25
DBDP1,PNQP1,1441.874114,51,26
DBDP1,AWBP1,1223.10259,51,27
DBDP1,MLGP1,1058.090694,51,28
DBDP1,BOMP1,1479.053757,51,29
DBDP1,NAGP1,834.4109152,51,30
DBDP1,DHIP1,1248.228517,51,31
DBDP1,VAPP1,1453.668074,51,32
DBDP1,BAMP1,537.3390283,51,33
DBDP1,RPRP1,586.432737,51,34
DBDP1,STVP1,1418.647957,51,35
DBDP1,IDRP1,1091.043044,51,36
DBDP1,NURP1,747.9346753,51,37
DBDP1,SBPP1,378.6229768,51,38
DBDP1,BDQP1,1365.018799,51,39
DBDP1,AMDP1,1422.741133,51,40
DBDP1,KDJP1,247.0232011,51,41
DBDP1,BHCP1,303.4487387,51,42
DBDP1,KHRP1,1305.432058,51,43
DBDP1,CORP1,1208.282484,51,44
DBDP1,JHSP1,829.0571045,51,45
DBDP1,IXWP1,113.9452827,51,46
DBDP1,BHLP1,1216.556617,51,47
DBDP1,VNSP1,372.6648239,51,48
DBDP1,AUBP1,237.3921425,51,49
DBDP1,KNUP1,659.9746309,51,50
DBDP1,DBDP1,9.50E-05,51,51
DBDP1,CCUP1,226.0523524,51,52
DBDP1,SYNP1,926.4234783,51,53
DBDP1,JAIP1,1138.227451,51,54
DBDP1,AGRP1,915.11071,51,55
DBDP1,AGRP2,951.0127334,51,56
DBDP1,GKPP1,459.727293,51,57
DBDP1,BPCP1,184.3797956,51,58
DBDP1,MZUP1,288.2179091,51,59
DBDP1,DELP1,1081.324756,51,60
DBDP1,DELP3,1080.941583,51,61
DBDP1,PGHP1,891.898513,51,62
DBDP1,NJPP1,371.0323075,51,63
DBDP1,AMBP1,1191.014663,51,64
DBDP1,BKSP1,430.6660814,51,65
DBDP1,GAUP1,598.0839521,51,66
CCUP1,SXVP1,1622.688709,52,1
CCUP1,KRIP1,1543.276583,52,2
CCUP1,BLRP2,1551.09113,52,3
CCUP1,MULP1,1466.658676,52,4
CCUP1,BLRP1,1560.484382,52,5
CCUP1,BAGP1,1475.354981,52,6
CCUP1,MAAP1,1363.404812,52,7
CCUP1,GDRP1,1291.373394,52,8
CCUP1,CTAP1,1558.837542,52,9
CCUP1,GTYP1,1396.595972,52,10
CCUP1,KRNP1,1303.3522,52,11
CCUP1,HBXP1,1602.759052,52,12
CCUP1,PGRP1,1107.826152,52,13
CCUP1,VGAP1,1050.886521,52,14
CCUP1,BGMP1,1620.829745,52,15
CCUP1,HYDP1,1200.559443,52,16
CCUP1,HYDP2,1188.544066,52,17
CCUP1,NPWP1,1604.187193,52,18
CCUP1,TPNP1,1147.352969,52,19
CCUP1,SATP1,975.4334526,52,20
CCUP1,SSEP1,1403.439443,52,21
CCUP1,STRP1,1578.514922,52,22
CCUP1,NDCP1,1197.253369,52,23
CCUP1,VTZP1,780.4760966,52,24
CCUP1,ADBP1,1063.393581,52,25
CCUP1,PNQP1,1572.819684,52,26
CCUP1,AWBP1,1361.82839,52,27
CCUP1,MLGP1,1195.054372,52,28
CCUP1,BOMP1,1620.041374,52,29
CCUP1,NAGP1,976.6265025,52,30
CCUP1,DHIP1,1403.799553,52,31
CCUP1,VAPP1,1608.371139,52,32
CCUP1,BAMP1,514.9693582,52,33
CCUP1,RPRP1,710.6374048,52,34
CCUP1,STVP1,1582.78741,52,35
CCUP1,IDRP1,1268.485475,52,36
CCUP1,NURP1,925.2659144,52,37
CCUP1,SBPP1,468.0046509,52,38
CCUP1,BDQP1,1541.463109,52,39
CCUP1,AMDP1,1605.72762,52,40
CCUP1,KDJP1,276.1446515,52,41
CCUP1,BHCP1,239.6481888,52,42
CCUP1,KHRP1,1499.096591,52,43
CCUP1,CORP1,1409.921611,52,44
CCUP1,JHSP1,1041.252071,52,45
CCUP1,IXWP1,200.0519363,52,46
CCUP1,BHLP1,1422.190604,52,47
CCUP1,VNSP1,595.9217245,52,48
CCUP1,AUBP1,461.359707,52,49
CCUP1,KNUP1,882.5490803,52,50
CCUP1,DBDP1,226.0523524,52,51
CCUP1,CCUP1,0,52,52
CCUP1,SYNP1,1147.932513,52,53
CCUP1,JAIP1,1355.571257,52,54
CCUP1,AGRP1,1137.884494,52,55
CCUP1,AGRP2,1173.60615,52,56
CCUP1,GKPP1,684.1719628,52,57
CCUP1,BPCP1,156.613644,52,58
CCUP1,MZUP1,497.3166872,52,59
CCUP1,DELP1,1305.680528,52,60
CCUP1,DELP3,1306.490486,52,61
CCUP1,PGHP1,1117.58593,52,62
CCUP1,NJPP1,450.6274634,52,63
CCUP1,AMBP1,1416.952776,52,64
CCUP1,BKSP1,439.4913749,52,65
CCUP1,GAUP1,543.7979762,52,66
SYNP1,SXVP1,1702.528339,53,1
SYNP1,KRIP1,1609.756656,53,2
SYNP1,BLRP2,1580.228255,53,3
SYNP1,MULP1,1537.291616,53,4
SYNP1,BLRP1,1542.363932,53,5
SYNP1,BAGP1,1472.604714,53,6
SYNP1,MAAP1,1567.63223,53,7
SYNP1,GDRP1,1447.417861,53,8
SYNP1,CTAP1,1428.213077,53,9
SYNP1,GTYP1,1331.050003,53,10
SYNP1,KRNP1,1232.858378,53,11
SYNP1,HBXP1,1334.510574,53,12
SYNP1,PGRP1,1191.721961,53,13
SYNP1,VGAP1,1206.267003,53,14
SYNP1,BGMP1,1290.919279,53,15
SYNP1,HYDP1,1091.552444,53,16
SYNP1,HYDP2,1052.164347,53,17
SYNP1,NPWP1,1222.24378,53,18
SYNP1,TPNP1,1019.010917,53,19
SYNP1,SATP1,1132.28123,53,20
SYNP1,SSEP1,1054.766567,53,21
SYNP1,STRP1,1107.749686,53,22
SYNP1,NDCP1,877.9557153,53,23
SYNP1,VTZP1,1162.355252,53,24
SYNP1,ADBP1,828.8320284,53,25
SYNP1,PNQP1,1025.102076,53,26
SYNP1,AWBP1,837.3884402,53,27
SYNP1,MLGP1,759.8073303,53,28
SYNP1,BOMP1,999.3112347,53,29
SYNP1,NAGP1,662.8651165,53,30
SYNP1,DHIP1,756.6959523,53,31
SYNP1,VAPP1,904.4202131,53,32
SYNP1,BAMP1,1110.233888,53,33
SYNP1,RPRP1,735.7490095,53,34
SYNP1,STVP1,823.2228973,53,35
SYNP1,IDRP1,527.333864,53,36
SYNP1,NURP1,472.7900273,53,37
SYNP1,SBPP1,865.0510306,53,38
SYNP1,BDQP1,707.1898508,53,39
SYNP1,AMDP1,710.0115128,53,40
SYNP1,KDJP1,982.8177479,53,41
SYNP1,BHCP1,1093.171868,53,42
SYNP1,KHRP1,545.7117025,53,43
SYNP1,CORP1,411.3948578,53,44
SYNP1,JHSP1,179.1391905,53,45
SYNP1,IXWP1,962.2316673,53,46
SYNP1,BHLP1,385.7967777,53,47
SYNP1,VNSP1,553.9422944,53,48
SYNP1,AUBP1,689.2141905,53,49
SYNP1,KNUP1,266.9234062,53,50
SYNP1,DBDP1,926.4234783,53,51
SYNP1,CCUP1,1147.932513,53,52
SYNP1,SYNP1,0,53,53
SYNP1,JAIP1,227.2604323,53,54
SYNP1,AGRP1,32.74712563,53,55
SYNP1,AGRP2,36.65038061,53,56
SYNP1,GKPP1,524.4488118,53,57
SYNP1,BPCP1,1089.163986,53,58
SYNP1,MZUP1,739.9792423,53,59
SYNP1,DELP1,178.5093026,53,60
SYNP1,DELP3,215.1435699,53,61
SYNP1,PGHP1,261.6335316,53,62
SYNP1,NJPP1,1043.804606,53,63
SYNP1,AMBP1,377.5930805,53,64
SYNP1,BKSP1,1178.324255,53,65
SYNP1,GAUP1,1374.455191,53,66
JAIP1,SXVP1,1706.64408,54,1
JAIP1,KRIP1,1616.900481,54,2
JAIP1,BLRP2,1581.534812,54,3
JAIP1,MULP1,1550.321809,54,4
JAIP1,BLRP1,1536.250156,54,5
JAIP1,BAGP1,1474.987358,54,6
JAIP1,MAAP1,1605.668416,54,7
JAIP1,GDRP1,1484.977129,54,8
JAIP1,CTAP1,1405.950906,54,9
JAIP1,GTYP1,1331.870641,54,10
JAIP1,KRNP1,1242.623131,54,11
JAIP1,HBXP1,1287.999477,54,12
JAIP1,PGRP1,1240.161562,54,13
JAIP1,VGAP1,1267.739621,54,14
JAIP1,BGMP1,1233.18068,54,15
JAIP1,HYDP1,1110.015249,54,16
JAIP1,HYDP2,1069.780046,54,17
JAIP1,NPWP1,1157.683981,54,18
JAIP1,TPNP1,1043.726614,54,19
JAIP1,SATP1,1203.540056,54,20
JAIP1,SSEP1,1017.730299,54,21
JAIP1,STRP1,1031.21501,54,22
JAIP1,NDCP1,877.8203586,54,23
JAIP1,VTZP1,1272.159878,54,24
JAIP1,ADBP1,862.9693591,54,25
JAIP1,PNQP1,936.0639779,54,26
JAIP1,AWBP1,783.0674015,54,27
JAIP1,MLGP1,750.8463103,54,28
JAIP1,BOMP1,891.6167227,54,29
JAIP1,NAGP1,721.0781632,54,30
JAIP1,DHIP1,676.16425,54,31
JAIP1,VAPP1,781.6461325,54,32
JAIP1,BAMP1,1261.135048,54,33
JAIP1,RPRP1,862.9053709,54,34
JAIP1,STVP1,691.8638377,54,35
JAIP1,IDRP1,470.1721392,54,36
JAIP1,NURP1,568.3025612,54,37
JAIP1,SBPP1,1031.412135,54,38
JAIP1,BDQP1,564.5113964,54,39
JAIP1,AMDP1,542.8154707,54,40
JAIP1,KDJP1,1169.851462,54,41
JAIP1,BHCP1,1279.468127,54,42
JAIP1,KHRP1,377.3561772,54,43
JAIP1,CORP1,248.6026361,54,44
JAIP1,JHSP1,321.65338,54,45
JAIP1,IXWP1,1164.160222,54,46
JAIP1,BHLP1,203.4191496,54,47
JAIP1,VNSP1,768.5918247,54,48
JAIP1,AUBP1,902.7920858,54,49
JAIP1,KNUP1,486.1417974,54,50
JAIP1,DBDP1,1138.227451,54,51
JAIP1,CCUP1,1355.571257,54,52
JAIP1,SYNP1,227.2604323,54,53
JAIP1,JAIP1,0,54,54
JAIP1,AGRP1,251.4133025,54,55
JAIP1,AGRP2,218.9449389,54,56
JAIP1,GKPP1,751.0562801,54,57
JAIP1,BPCP1,1306.457034,54,58
JAIP1,MZUP1,965.390857,54,59
JAIP1,DELP1,195.4859589,54,60
JAIP1,DELP3,260.6988592,54,61
JAIP1,PGHP1,442.0467526,54,62
JAIP1,NJPP1,1270.817006,54,63
JAIP1,AMBP1,394.1461673,54,64
JAIP1,BKSP1,1405.042242,54,65
JAIP1,GAUP1,1601.386491,54,66
AGRP1,SXVP1,1726.957732,55,1
AGRP1,KRIP1,1633.988643,55,2
AGRP1,BLRP2,1605.047435,55,3
AGRP1,MULP1,1561.028837,55,4
AGRP1,BLRP1,1567.903582,55,5
AGRP1,BAGP1,1497.447525,55,6
AGRP1,MAAP1,1588.679843,55,7
AGRP1,GDRP1,1468.684449,55,8
AGRP1,CTAP1,1455.252986,55,9
AGRP1,GTYP1,1356.228728,55,10
AGRP1,KRNP1,1257.359438,55,11
AGRP1,HBXP1,1363.446114,55,12
AGRP1,PGRP1,1212.205526,55,13
AGRP1,VGAP1,1225.143413,55,14
AGRP1,BGMP1,1320.619075,55,15
AGRP1,HYDP1,1115.495444,55,16
AGRP1,HYDP2,1076.285183,55,17
AGRP1,NPWP1,1252.412848,55,18
AGRP1,TPNP1,1042.508844,55,19
AGRP1,SATP1,1150.083181,55,20
AGRP1,SSEP1,1083.434844,55,21
AGRP1,STRP1,1138.663426,55,22
AGRP1,NDCP1,904.1938403,55,23
AGRP1,VTZP1,1174.506942,55,24
AGRP1,ADBP1,851.9919404,55,25
AGRP1,PNQP1,1056.649028,55,26
AGRP1,AWBP1,867.5567914,55,27
AGRP1,MLGP1,787.1781873,55,28
AGRP1,BOMP1,1031.511587,55,29
AGRP1,NAGP1,684.2242034,55,30
AGRP1,DHIP1,788.2581414,55,31
AGRP1,VAPP1,937.002546,55,32
AGRP1,BAMP1,1115.139366,55,33
AGRP1,RPRP1,746.6196325,55,34
AGRP1,STVP1,855.9330021,55,35
AGRP1,IDRP1,558.5910466,55,36
AGRP1,NURP1,491.0767537,55,37
AGRP1,SBPP1,867.383457,55,38
AGRP1,BDQP1,739.9239994,55,39
AGRP1,AMDP1,742.3574381,55,40
AGRP1,KDJP1,979.5765771,55,41
AGRP1,BHCP1,1089.875168,55,42
AGRP1,KHRP1,577.8090664,55,43
AGRP1,CORP1,443.3053655,55,44
AGRP1,JHSP1,198.0778828,55,45
AGRP1,IXWP1,954.5191712,55,46
AGRP1,BHLP1,416.6597297,55,47
AGRP1,VNSP1,542.4723331,55,48
AGRP1,AUBP1,677.7185919,55,49
AGRP1,KNUP1,255.3379787,55,50
AGRP1,DBDP1,915.11071,55,51
AGRP1,CCUP1,1137.884494,55,52
AGRP1,SYNP1,32.74712563,55,53
AGRP1,JAIP1,251.4133025,55,54
AGRP1,AGRP1,0.000134414,55,55
AGRP1,AGRP2,36.13782098,55,56
AGRP1,GKPP1,504.2013176,55,57
AGRP1,BPCP1,1075.14421,55,58
AGRP1,MZUP1,721.0010301,55,59
AGRP1,DELP1,175.0834198,55,60
AGRP1,DELP3,202.1972675,55,61
AGRP1,PGHP1,229.058968,55,62
AGRP1,NJPP1,1022.242378,55,63
AGRP1,AMBP1,361.2456904,55,64
AGRP1,BKSP1,1157.327202,55,65
AGRP1,GAUP1,1352.983015,55,66
AGRP2,SXVP1,1736.936114,56,1
AGRP2,KRIP1,1644.283597,56,2
AGRP2,BLRP2,1614.413568,56,3
AGRP2,MULP1,1572.087814,56,4
AGRP2,BLRP1,1576.079463,56,5
AGRP2,BAGP1,1506.785996,56,6
AGRP2,MAAP1,1603.49772,56,7
AGRP2,GDRP1,1483.222984,56,8
AGRP2,CTAP1,1460.742145,56,9
AGRP2,GTYP1,1365.03457,56,10
AGRP2,KRNP1,1267.27309,56,11
AGRP2,HBXP1,1364.968502,56,12
AGRP2,PGRP1,1227.767476,56,13
AGRP2,VGAP1,1242.64913,56,14
AGRP2,BGMP1,1320.276408,56,15
AGRP2,HYDP1,1126.294718,56,16
AGRP2,HYDP2,1086.819495,56,17
AGRP2,NPWP1,1250.82399,56,18
AGRP2,TPNP1,1053.987322,56,19
AGRP2,SATP1,1168.811675,56,20
AGRP2,SSEP1,1085.638635,56,21
AGRP2,STRP1,1134.857503,56,22
AGRP2,NDCP1,911.2814787,56,23
AGRP2,VTZP1,1198.777695,56,24
AGRP2,ADBP1,864.0030043,56,25
AGRP2,PNQP1,1050.589823,56,26
AGRP2,AWBP1,866.1197743,56,27
AGRP2,MLGP1,792.2089413,56,28
AGRP2,BOMP1,1022.372581,56,29
AGRP2,NAGP1,698.7413405,56,30
AGRP2,DHIP1,782.2935019,56,31
AGRP2,VAPP1,925.0918434,56,32
AGRP2,BAMP1,1144.795558,56,33
AGRP2,RPRP1,771.9362784,56,34
AGRP2,STVP1,842.312302,56,35
AGRP2,IDRP1,554.0292614,56,36
AGRP2,NURP1,509.3218664,56,37
AGRP2,SBPP1,898.5228437,56,38
AGRP2,BDQP1,723.9384391,56,39
AGRP2,AMDP1,722.3867803,56,40
AGRP2,KDJP1,1013.352877,56,41
AGRP2,BHCP1,1123.686069,56,42
AGRP2,KHRP1,556.7862467,56,43
AGRP2,CORP1,421.7938738,56,44
AGRP2,JHSP1,215.7284819,56,45
AGRP2,IXWP1,989.7283934,56,46
AGRP2,BHLP1,392.0829302,56,47
AGRP2,VNSP1,578.3548072,56,48
AGRP2,AUBP1,713.6242647,56,49
AGRP2,KNUP1,291.1185798,56,50
AGRP2,DBDP1,951.0127334,56,51
AGRP2,CCUP1,1173.60615,56,52
AGRP2,SYNP1,36.65038061,56,53
AGRP2,JAIP1,218.9449389,56,54
AGRP2,AGRP1,36.13782098,56,55
AGRP2,AGRP2,9.50E-05,56,56
AGRP2,GKPP1,539.7398843,56,57
AGRP2,BPCP1,1111.272135,56,58
AGRP2,MZUP1,756.7663333,56,59
AGRP2,DELP1,143.6943556,56,60
AGRP2,DELP3,178.4934029,56,61
AGRP2,PGHP1,243.5951476,56,62
AGRP2,NJPP1,1057.257196,56,63
AGRP2,AMBP1,341.0726646,56,64
AGRP2,BKSP1,1192.519477,56,65
AGRP2,GAUP1,1387.994807,56,66
GKPP1,SXVP1,1757.586992,57,1
GKPP1,KRIP1,1664.585302,57,2
GKPP1,BLRP2,1650.285579,57,3
GKPP1,MULP1,1584.567507,57,4
GKPP1,BLRP1,1631.672885,57,5
GKPP1,BAGP1,1549.037475,57,6
GKPP1,MAAP1,1554.938972,57,7
GKPP1,GDRP1,1446.390649,57,8
GKPP1,CTAP1,1561.542421,57,9
GKPP1,GTYP1,1424.295088,57,10
GKPP1,KRNP1,1317.64975,57,11
GKPP1,HBXP1,1525.767189,57,12
GKPP1,PGRP1,1194.322873,57,13
GKPP1,VGAP1,1175.680817,57,14
GKPP1,BGMP1,1508.178182,57,15
GKPP1,HYDP1,1176.550455,57,16
GKPP1,HYDP2,1145.152975,57,17
GKPP1,NPWP1,1458.903183,57,18
GKPP1,TPNP1,1102.173962,57,19
GKPP1,SATP1,1088.397691,57,20
GKPP1,SSEP1,1258.03181,57,21
GKPP1,STRP1,1377.846131,57,22
GKPP1,NDCP1,1039.17703,57,23
GKPP1,VTZP1,1013.041099,57,24
GKPP1,ADBP1,931.1411933,57,25
GKPP1,PNQP1,1325.865725,57,26
GKPP1,AWBP1,1105.064133,57,27
GKPP1,MLGP1,964.0611102,57,28
GKPP1,BOMP1,1333.941317,57,29
GKPP1,NAGP1,764.1366084,57,30
GKPP1,DHIP1,1080.340859,57,31
GKPP1,VAPP1,1272.346186,57,32
GKPP1,BAMP1,847.2858215,57,33
GKPP1,RPRP1,635.8479239,57,34
GKPP1,STVP1,1212.177614,57,35
GKPP1,IDRP1,870.3068473,57,36
GKPP1,NURP1,586.7575156,57,37
GKPP1,SBPP1,595.7264192,57,38
GKPP1,BDQP1,1124.140407,57,39
GKPP1,AMDP1,1157.119545,57,40
GKPP1,KDJP1,612.8824441,57,41
GKPP1,BHCP1,712.3671586,57,42
GKPP1,KHRP1,1009.840629,57,43
GKPP1,CORP1,888.3583998,57,44
GKPP1,JHSP1,495.1776884,57,45
GKPP1,IXWP1,534.9511297,57,46
GKPP1,BHLP1,879.7846254,57,47
GKPP1,VNSP1,166.5658328,57,48
GKPP1,AUBP1,248.1679738,57,49
GKPP1,KNUP1,276.7249105,57,50
GKPP1,DBDP1,459.727293,57,51
GKPP1,CCUP1,684.1719628,57,52
GKPP1,SYNP1,524.4488118,57,53
GKPP1,JAIP1,751.0562801,57,54
GKPP1,AGRP1,504.2013176,57,55
GKPP1,AGRP2,539.7398843,57,56
GKPP1,GKPP1,9.50E-05,57,57
GKPP1,BPCP1,591.8294854,57,58
GKPP1,MZUP1,218.2345041,57,59
GKPP1,DELP1,651.9408719,57,60
GKPP1,DELP3,639.9560739,57,61
GKPP1,PGHP1,435.342764,57,62
GKPP1,NJPP1,520.1618143,57,63
GKPP1,AMBP1,735.8607576,57,64
GKPP1,BKSP1,653.9859618,57,65
GKPP1,GAUP1,850.4567484,57,66
BPCP1,SXVP1,1742.741521,58,1
BPCP1,KRIP1,1660.310829,58,2
BPCP1,BLRP2,1664.67543,58,3
BPCP1,MULP1,1582.168093,58,4
BPCP1,BLRP1,1669.573816,58,5
BPCP1,BAGP1,1583.688869,58,6
BPCP1,MAAP1,1488.966196,58,7
BPCP1,GDRP1,1410.220988,58,8
BPCP1,CTAP1,1656.051568,58,9
BPCP1,GTYP1,1495.670345,58,10
BPCP1,KRNP1,1398.204666,58,11
BPCP1,HBXP1,1685.907091,58,12
BPCP1,PGRP1,1211.173573,58,13
BPCP1,VGAP1,1159.538834,58,14
BPCP1,BGMP1,1697.364112,58,15
BPCP1,HYDP1,1285.801127,58,16
BPCP1,HYDP2,1269.71228,58,17
BPCP1,NPWP1,1673.992946,58,18
BPCP1,TPNP1,1226.983884,58,19
BPCP1,SATP1,1079.672169,58,20
BPCP1,SSEP1,1469.556156,58,21
BPCP1,STRP1,1636.535211,58,22
BPCP1,NDCP1,1255.553016,58,23
BPCP1,VTZP1,899.3408422,58,24
BPCP1,ADBP1,1122.474,58,25
BPCP1,PNQP1,1620.872604,58,26
BPCP1,AWBP1,1403.515571,58,27
BPCP1,MLGP1,1237.803541,58,28
BPCP1,BOMP1,1660.250885,58,29
BPCP1,NAGP1,1014.680513,58,30
BPCP1,DHIP1,1431.50508,58,31
BPCP1,VAPP1,1636.987908,58,32
BPCP1,BAMP1,638.8210079,58,33
BPCP1,RPRP1,760.4713507,58,34
BPCP1,STVP1,1602.798764,58,35
BPCP1,IDRP1,1275.359666,58,36
BPCP1,NURP1,932.3144665,58,37
BPCP1,SBPP1,535.6074273,58,38
BPCP1,BDQP1,1549.310258,58,39
BPCP1,AMDP1,1606.52151,58,40
BPCP1,KDJP1,364.7563315,58,41
BPCP1,BHCP1,367.8106178,58,42
BPCP1,KHRP1,1487.387875,58,43
BPCP1,CORP1,1387.73437,58,44
BPCP1,JHSP1,1003.625151,58,45
BPCP1,IXWP1,241.3523878,58,46
BPCP1,BHLP1,1394.098009,58,47
BPCP1,VNSP1,537.9852159,58,48
BPCP1,AUBP1,405.156423,58,49
BPCP1,KNUP1,822.4727513,58,50
BPCP1,DBDP1,184.3797956,58,51
BPCP1,CCUP1,156.613644,58,52
BPCP1,SYNP1,1089.163986,58,53
BPCP1,JAIP1,1306.457034,58,54
BPCP1,AGRP1,1075.14421,58,55
BPCP1,AGRP2,1111.272135,58,56
BPCP1,GKPP1,591.8294854,58,57
BPCP1,BPCP1,9.50E-05,58,58
BPCP1,MZUP1,384.5701402,58,59
BPCP1,DELP1,1235.718829,58,60
BPCP1,DELP3,1229.300516,58,61
BPCP1,PGHP1,1026.384859,58,62
BPCP1,NJPP1,294.061954,58,63
BPCP1,AMBP1,1326.93191,58,64
BPCP1,BKSP1,295.5957067,58,65
BPCP1,GAUP1,432.496954,58,66
MZUP1,SXVP1,1784.602649,59,1
MZUP1,KRIP1,1694.127902,59,2
MZUP1,BLRP2,1686.458017,59,3
MZUP1,MULP1,1613.513823,59,4
MZUP1,BLRP1,1676.178128,59,5
MZUP1,BAGP1,1591.00442,59,6
MZUP1,MAAP1,1559.944378,59,7
MZUP1,GDRP1,1460.299089,59,8
MZUP1,CTAP1,1625.673226,59,9
MZUP1,GTYP1,1477.500491,59,10
MZUP1,KRNP1,1372.009402,59,11
MZUP1,HBXP1,1613.289966,59,12
MZUP1,PGRP1,1221.697319,59,13
MZUP1,VGAP1,1190.130717,59,14
MZUP1,BGMP1,1605.987726,59,15
MZUP1,HYDP1,1238.126359,59,16
MZUP1,HYDP2,1211.626156,59,17
MZUP1,NPWP1,1565.370647,59,18
MZUP1,TPNP1,1167.483179,59,19
MZUP1,SATP1,1102.668825,59,20
MZUP1,SSEP1,1359.731914,59,21
MZUP1,STRP1,1498.877057,59,22
MZUP1,NDCP1,1137.472969,59,23
MZUP1,VTZP1,984.8605205,59,24
MZUP1,ADBP1,1016.238769,59,25
MZUP1,PNQP1,1459.221716,59,26
MZUP1,AWBP1,1235.879752,59,27
MZUP1,MLGP1,1082.161579,59,28
MZUP1,BOMP1,1478.593008,59,29
MZUP1,NAGP1,865.7362406,59,30
MZUP1,DHIP1,1230.105451,59,31
MZUP1,VAPP1,1429.748943,59,32
MZUP1,BAMP1,774.8519713,59,33
